,Tên Sách,Ảnh bìa,Thể loại,Nội dung tóm tắt,Giá bìa,Kích thước,Số trang,Tác giả,Nhà Xuất Bản,Dịch giả,Nhà Phát Hành,Loại sản phẩm,Tên Sách.1,Ảnh bìa.1,Thể loại.1,Tác giả.1,Nội dung tóm tắt.1,Giá bìa.1,Công ty phát hành,Ngày xuất bản,Loại bìa,Số trang.1,Nhà xuất bản,Kích thước.1,Dịch Giả,Phiên bản
618,Nghệ Thuật Cắm Hoa,https://salt.tikicdn.com/cache/280x280/media/catalog/product/i/m/img736_1_3.jpg,Thời trang – may - thêu,"Nghệ Thuật Cắm Hoa (Văn Phòng, Hội Họp, Yến Tiệc, Đại Sảnh, Cưới Hỏi) Tập sách trình bày và hướng dẫn khéo léo cách cắm hoa từ truyền thống đến hiện đại, từ phong cách phương Đông đến phong cách phươ...",73950.0,19 x 27 cm,103.0,Thiên Kim,,,,,Nghệ Thuật Cắm Hoa,https://salt.tikicdn.com/cache/280x280/media/catalog/product/i/m/img736_1_3.jpg,Thời trang – may - thêu,Thiên Kim,"Nghệ Thuật Cắm Hoa (Văn Phòng, Hội Họp, Yến Tiệc, Đại Sảnh, Cưới Hỏi) Tập sách trình bày và hướng dẫn khéo léo cách cắm hoa từ truyền thống đến hiện đại, từ phong cách phương Đông đến phong cách phươ...",73950.0,VanLangBooks,2015-06-09 00:00:00,Bìa mềm,103.0,Nhà Xuất Bản Mỹ Thuật,19 x 27 cm,,
619,Đừng Chỉ Mặc Màu Đen,https://salt.tikicdn.com/cache/280x280/ts/product/de/55/a6/7d2da7048b97f6ceb71596d8d40c2168.jpg,Thời trang – may - thêu,"Vào thứ Sáu, ngày 25/09, cuốn sách “ĐỪNG CHỈ MẶC MÀU ĐEN” sẽ chính thức được phát hành trên các kênh online và các hiệu sách lớn trên toàn quốc.ĐỪNG CHỈ MẶC MÀU ĐEN là cuốn sách thời trang được viết ...",134600.0,16 x 24 cm,288.0,Anna Murphy,,,,,Đừng Chỉ Mặc Màu Đen,https://salt.tikicdn.com/cache/280x280/ts/product/de/55/a6/7d2da7048b97f6ceb71596d8d40c2168.jpg,Thời trang – may - thêu,Anna Murphy,"Vào thứ Sáu, ngày 25/09, cuốn sách “ĐỪNG CHỈ MẶC MÀU ĐEN” sẽ chính thức được phát hành trên các kênh online và các hiệu sách lớn trên toàn quốc.ĐỪNG CHỈ MẶC MÀU ĐEN là cuốn sách thời trang được viết ...",134600.0,Stylory,2020-09-15 00:00:00,Bìa mềm,288.0,Nhà Xuất Bản Thế Giới,16 x 24 cm,Cẩm Nhung,
620,Kỹ Thuật Cắt May Cơ Bản - Tập 1 (Dành Cho Người Mới Học) (Tái Bản),https://salt.tikicdn.com/cache/280x280/ts/product/ae/10/57/ecdc2ad4efe6d6a6849313a7afb43034.jpg,Thời trang – may - thêu,"Cuốn sách giới thiệu những mẫu cắt may cơ bản nhất, từ đó có thể giúp người học mở rộng và phát triển thành nhiều mẫu khác nhau. Với những kiến thức cơ sở và cách trình bày dễ hiểu cùng hình vẽ tỉ mỉ,...",68300.0,16 x 24 cm,216.0,Ngọc Huyền,,,,,Kỹ Thuật Cắt May Cơ Bản - Tập 1 (Dành Cho Người Mới Học) (Tái Bản),https://salt.tikicdn.com/cache/280x280/ts/product/ae/10/57/ecdc2ad4efe6d6a6849313a7afb43034.jpg,Thời trang – may - thêu,Ngọc Huyền,"Cuốn sách giới thiệu những mẫu cắt may cơ bản nhất, từ đó có thể giúp người học mở rộng và phát triển thành nhiều mẫu khác nhau. Với những kiến thức cơ sở và cách trình bày dễ hiểu cùng hình vẽ tỉ mỉ,...",68300.0,Huy Hoàng Bookstore,2019-01-01 00:00:00,Bìa mềm,216.0,,16 x 24 cm,,
621,Kỹ Thuật Cắt May: Thiết Kế - Thực Hành Các Mẫu Y Phục Nữ (Tái Bản),https://salt.tikicdn.com/cache/280x280/ts/product/14/b9/1c/3e7d8a14b67cef3a108566401e03afb1.jpg,Thời trang – may - thêu,"Kỹ Thuật Cắt May: Thiết Kế - Thực Hành Các Mẫu Y Phục NữCuốn sách giúp cho người muốn đi sâu vào ngành nghề cắt may, trước hết phải biết nhìn mẫu và triển khai mẫu theo nguyên tắc chung, sau đó phải b...",93220.0,16 x 24 cm,255.0,Triệu Thị Chơi,,,,,Kỹ Thuật Cắt May: Thiết Kế - Thực Hành Các Mẫu Y Phục Nữ (Tái Bản),https://salt.tikicdn.com/cache/280x280/ts/product/14/b9/1c/3e7d8a14b67cef3a108566401e03afb1.jpg,Thời trang – may - thêu,Triệu Thị Chơi,"Kỹ Thuật Cắt May: Thiết Kế - Thực Hành Các Mẫu Y Phục NữCuốn sách giúp cho người muốn đi sâu vào ngành nghề cắt may, trước hết phải biết nhìn mẫu và triển khai mẫu theo nguyên tắc chung, sau đó phải b...",93220.0,Công Ty TNHH Văn Hóa Việt Thư,2020-02-02 00:00:00,Bìa mềm,255.0,Nhà Xuất Bản Hồng Đức,16 x 24 cm,,
622,"Cắt May Thời Trang - Các Kiểu Váy, Áo, Thời Trang Nữ",https://salt.tikicdn.com/cache/280x280/ts/product/f0/2b/ea/6bc10ee327c8aa4449311b060fcf6f10.jpg,Thời trang – may - thêu,"Tự cắt những bộ trang phục xinh xắn đẹp mắt là nhu cầu của phần đông chị em phụ nữ. Qua tập sách này chúng tôi thu thập một số kiểu mẫu : áo đầm, váy ngắn, quần tây, quần short, áo kiểu...Dựa trên các...",59250.0,19 x 26.5 cm,160.0,Quỳnh Hương,,,,,"Cắt May Thời Trang - Các Kiểu Váy, Áo, Thời Trang Nữ",https://salt.tikicdn.com/cache/280x280/ts/product/f0/2b/ea/6bc10ee327c8aa4449311b060fcf6f10.jpg,Thời trang – may - thêu,Quỳnh Hương,"Tự cắt những bộ trang phục xinh xắn đẹp mắt là nhu cầu của phần đông chị em phụ nữ. Qua tập sách này chúng tôi thu thập một số kiểu mẫu : áo đầm, váy ngắn, quần tây, quần short, áo kiểu...Dựa trên các...",59250.0,Công Ty TNHH Văn Hóa Việt Thư,,Bìa mềm,160.0,Nhà Xuất Bản Hồng Đức,19 x 26.5 cm,,
623,"Combo 2 Cuốn: Móc Len Sợi 15 Mẫu Thời Trang + Móc Len Sợi Tấm Lót, Thảm",https://salt.tikicdn.com/cache/280x280/ts/product/10/c6/f6/209a83756a938fb972a35dbde0b79c03.jpg,Thời trang – may - thêu,"Len, sợi, chỉ cotton, chỉ nylon, sợi giấy đều là nguyên liệu dùng để đan hoặc móc. Ta có thể so sánh kích cỡ các loại sợi chỉ và len theo bảng chỉ dẫn.Kim móc được làm từ kim loại như: sắt, nhôm, ino...",82160.0,19 x 27 cm,268.0,Quỳnh Hương,,,,,"Combo 2 Cuốn: Móc Len Sợi 15 Mẫu Thời Trang + Móc Len Sợi Tấm Lót, Thảm",https://salt.tikicdn.com/cache/280x280/ts/product/10/c6/f6/209a83756a938fb972a35dbde0b79c03.jpg,Thời trang – may - thêu,Quỳnh Hương,"Len, sợi, chỉ cotton, chỉ nylon, sợi giấy đều là nguyên liệu dùng để đan hoặc móc. Ta có thể so sánh kích cỡ các loại sợi chỉ và len theo bảng chỉ dẫn.Kim móc được làm từ kim loại như: sắt, nhôm, ino...",82160.0,Công Ty TNHH Văn Hóa Việt Thư,2020-12-12 00:00:00,Bìa mềm,268.0,Nhà Xuất Bản Hồng Đức,19 x 27 cm,,
624,Kỹ Thuật Móc Len Sợi - Thời Trang Hè Thu,https://salt.tikicdn.com/cache/280x280/media/catalog/product/i/m/img039_1.jpg,Thời trang – may - thêu,Quyển sách hứa hẹn sẽ mang đến sự thú vị cho những bạn nữ khéo tay và yêu thích thời trang. Tự tạo Thời Trang Hè Thu xinh xắn..tại sao không chứ? Thỏa sức sáng tạo và diện thật đẹp với Kỹ Thuật Móc Le...,38640.0,19 x 27 cm,52.0,Quỳnh Hương,,,,,Kỹ Thuật Móc Len Sợi - Thời Trang Hè Thu,https://salt.tikicdn.com/cache/280x280/media/catalog/product/i/m/img039_1.jpg,Thời trang – may - thêu,Quỳnh Hương,Quyển sách hứa hẹn sẽ mang đến sự thú vị cho những bạn nữ khéo tay và yêu thích thời trang. Tự tạo Thời Trang Hè Thu xinh xắn..tại sao không chứ? Thỏa sức sáng tạo và diện thật đẹp với Kỹ Thuật Móc Le...,38640.0,Công Ty TNHH Văn Hóa Việt Thư,2011-05-01 07:00:00,Bìa mềm,52.0,,19 x 27 cm,,
625,Kỹ Thuật Cắt May Cơ Bản Dành Cho Người Mới Học,https://salt.tikicdn.com/cache/280x280/ts/product/22/90/79/bab3736e1e83921605c9810485119856.jpg,Thời trang – may - thêu,"Cùng với sự phát triển của xã hội, yêu cầu của con người đối với trang phục ngày một nâng cao. Cuốn sách cung cấp đến bạn đọc cách thiết kê,s cắt may những mẫu trang phục cơ bản nhất để bạn có thể tự ...",62000.0,,,"Hoàng Thùy,Hoàng Thúy,Hoàng Thuý",,,,,Kỹ Thuật Cắt May Cơ Bản Dành Cho Người Mới Học,https://salt.tikicdn.com/cache/280x280/ts/product/22/90/79/bab3736e1e83921605c9810485119856.jpg,Thời trang – may - thêu,"Hoàng Thùy,Hoàng Thúy,Hoàng Thuý","Cùng với sự phát triển của xã hội, yêu cầu của con người đối với trang phục ngày một nâng cao. Cuốn sách cung cấp đến bạn đọc cách thiết kê,s cắt may những mẫu trang phục cơ bản nhất để bạn có thể tự ...",62000.0,Cty Văn Hóa Minh Lâm,,,,Nhà Xuất Bản Hồng Đức,,,
626,"Cắt May Căn Bản- Phương Pháp Đo, Vẽ, Cắt May",https://salt.tikicdn.com/cache/280x280/ts/product/01/6e/26/805b79dd3cf056b403579e863f4d6f65.jpg,Thời trang – may - thêu,Kỹ thuật đại cươngBảng sửa chữa các trở ngại khi may.Đặc tính của vài loại vải thông dụng.Nhận định các loại hàng vải.Hướng dẫn chọn hàng vải màu sác phù hợp với thể chất.Công việc chuẩn bị trướ...,94400.0,19 x 26.5 cm,240.0,Triệu Thị Chơi,,,,,"Cắt May Căn Bản- Phương Pháp Đo, Vẽ, Cắt May",https://salt.tikicdn.com/cache/280x280/ts/product/01/6e/26/805b79dd3cf056b403579e863f4d6f65.jpg,Thời trang – may - thêu,Triệu Thị Chơi,Kỹ thuật đại cươngBảng sửa chữa các trở ngại khi may.Đặc tính của vài loại vải thông dụng.Nhận định các loại hàng vải.Hướng dẫn chọn hàng vải màu sác phù hợp với thể chất.Công việc chuẩn bị trướ...,94400.0,Công Ty TNHH Văn Hóa Việt Thư,,Bìa mềm,240.0,Nhà Xuất Bản Hồng Đức,19 x 26.5 cm,,
627,Kỹ Thuật Cắt May Căn Bản Và Thời Trang (Tái Bản),https://salt.tikicdn.com/cache/280x280/ts/product/58/9b/c0/738e97b0aef1422e131e37639c96044f.jpg,Thời trang – may - thêu,Kỹ Thuật Cắt May Căn Bản Và Thời Trang (Tái Bản)Chương 1:Kỹ thuật chungChuẩn bị vải trước khi mayCách đính nút Các kiểu đường may...Chương 2: Y phục nữCách đo y phụcQuần đáy giữa lưng thunÁp vai chồmCá...,52000.0,19 x 27 cm,172.0,Cẩm Vân,,,,,Kỹ Thuật Cắt May Căn Bản Và Thời Trang (Tái Bản),https://salt.tikicdn.com/cache/280x280/ts/product/58/9b/c0/738e97b0aef1422e131e37639c96044f.jpg,Thời trang – may - thêu,Cẩm Vân,Kỹ Thuật Cắt May Căn Bản Và Thời Trang (Tái Bản)Chương 1:Kỹ thuật chungChuẩn bị vải trước khi mayCách đính nút Các kiểu đường may...Chương 2: Y phục nữCách đo y phụcQuần đáy giữa lưng thunÁp vai chồmCá...,52000.0,NXB Phụ Nữ Việt Nam,2020-02-02 00:00:00,Bìa mềm,172.0,Nhà Xuất Bản Phụ Nữ,19 x 27 cm,,
628,Kỹ Thuật Cắt May Cơ Bản Tập 2,https://salt.tikicdn.com/cache/280x280/ts/product/1a/be/24/66a7c92cd4da6cc48ec2ba456d6bc15c.jpg,Thời trang – may - thêu,"Cuốn sách được biên soạn để phục vụ cho kỹ thuật cắt may công nghiệp, nhưng đồng thời cũng thích hợp với thợ may, những bạn đọc có hứng thú với ngành may mặc muốn học tập và nâng cao tay nghề của mình...",68800.0,16 x 24 cm,216.0,Ngọc Huyền,,,,,Kỹ Thuật Cắt May Cơ Bản Tập 2,https://salt.tikicdn.com/cache/280x280/ts/product/1a/be/24/66a7c92cd4da6cc48ec2ba456d6bc15c.jpg,Thời trang – may - thêu,Ngọc Huyền,"Cuốn sách được biên soạn để phục vụ cho kỹ thuật cắt may công nghiệp, nhưng đồng thời cũng thích hợp với thợ may, những bạn đọc có hứng thú với ngành may mặc muốn học tập và nâng cao tay nghề của mình...",68800.0,Huy Hoàng Bookstore,2020-01-03 00:00:00,Bìa mềm,216.0,Nhà Xuất Bản Bách Khoa Hà Nội,16 x 24 cm,,
629,"Combo 3 Cuốn: Thiết Kế-Thực Hành Các Mẫu Y Phục Nữ - Kỹ Thuật Cắt May Cắt May Thời Trang- Các Kiểu Váy, Áo, Thời Trang Nữ - Cắt May Căn Bản - Phương Pháp Đo, Vẽ, Cắt May",https://salt.tikicdn.com/cache/280x280/ts/product/94/4c/ad/fc1f7136c6555f41d89f07764cbcf9a5.jpg,Thời trang – may - thêu,"Xã hội phát triển, nhu cầu làm đẹp ngày càng cao, thời trang luôn là mối quan tâm lớn của chị em phụ nữ. Tuy nhiên, không phải lúc nào bạn cũng có điều kiện sắm cho mình một bộ cánh vừa ý.Muốn đi sâu...",245690.0,19.5 x 26.5 cm,656.0,"Triệu Thị Chơi,Quỳnh Hương",,,,,"Combo 3 Cuốn: Thiết Kế-Thực Hành Các Mẫu Y Phục Nữ - Kỹ Thuật Cắt May Cắt May Thời Trang- Các Kiểu Váy, Áo, Thời Trang Nữ - Cắt May Căn Bản - Phương Pháp Đo, Vẽ, Cắt May",https://salt.tikicdn.com/cache/280x280/ts/product/94/4c/ad/fc1f7136c6555f41d89f07764cbcf9a5.jpg,Thời trang – may - thêu,"Triệu Thị Chơi,Quỳnh Hương","Xã hội phát triển, nhu cầu làm đẹp ngày càng cao, thời trang luôn là mối quan tâm lớn của chị em phụ nữ. Tuy nhiên, không phải lúc nào bạn cũng có điều kiện sắm cho mình một bộ cánh vừa ý.Muốn đi sâu...",245690.0,Công Ty TNHH Văn Hóa Việt Thư,1905-07-12 00:00:00,Bìa mềm,656.0,Nhà Xuất Bản Hồng Đức,19.5 x 26.5 cm,,
630,88 Cách Đan Móc Đồ Nữ Trang,https://salt.tikicdn.com/cache/280x280/ts/product/3d/9a/d3/4ee3f901ba56aed25e96300a5981d411.jpg,Thời trang – may - thêu,88 Cách Đan Móc Đồ Nữ Trang...,71100.0,,,Nghệ Nhân Hoàng Thuý,,,,,88 Cách Đan Móc Đồ Nữ Trang,https://salt.tikicdn.com/cache/280x280/ts/product/3d/9a/d3/4ee3f901ba56aed25e96300a5981d411.jpg,Thời trang – may - thêu,Nghệ Nhân Hoàng Thuý,88 Cách Đan Móc Đồ Nữ Trang...,71100.0,Hồng Đức,,,,,,,
631,Quà Handmade Cho Con,https://salt.tikicdn.com/cache/280x280/media/catalog/product/i/m/img007.u547.d20170106.t091455.281876.jpg,Thời trang – may - thêu,"Quà Handmade Cho Con Cuốn sách hướng dẫn các bà mẹ làm những món đồ chơi phát triển trí tuệ cho trẻ từ 0 đến 6 tuổi. - Những món đồ chơi đầu tiên của trẻ: chùm mây đen trắng, chùm dây côn trùng màu ...",49000.0,18 x 21.5 cm ,125.0,Gil Gowoon,,,,,Quà Handmade Cho Con,https://salt.tikicdn.com/cache/280x280/media/catalog/product/i/m/img007.u547.d20170106.t091455.281876.jpg,Thời trang – may - thêu,Gil Gowoon,"Quà Handmade Cho Con Cuốn sách hướng dẫn các bà mẹ làm những món đồ chơi phát triển trí tuệ cho trẻ từ 0 đến 6 tuổi. - Những món đồ chơi đầu tiên của trẻ: chùm mây đen trắng, chùm dây côn trùng màu ...",49000.0,Công Ty Cổ Phần Văn Hóa Pingbooks,2017-01-06 00:00:00,Bìa mềm,125.0,Nhà Xuất Bản Phụ Nữ,18 x 21.5 cm ,Thục Anh,
632,"Kỹ Thuật Móc Len Sợi - Tấm Lót, Thảm, Hoa Trang Trí, Giày, Nón, Giỏ Sách...",https://salt.tikicdn.com/cache/280x280/ts/product/66/9e/ef/4d71d4d69b8aeadf2e9443358f597876.jpg,Thời trang – may - thêu,Quyển sách hứa hẹn sẽ mang đến sự thú vị cho những bạn nữ khéo tay và yêu thích thời trang. Tự tạo một kiểu áo len xinh xắn...,41080.0,19 x 26.5 cm,48.0,Quỳnh Hương,,,,,"Kỹ Thuật Móc Len Sợi - Tấm Lót, Thảm, Hoa Trang Trí, Giày, Nón, Giỏ Sách...",https://salt.tikicdn.com/cache/280x280/ts/product/66/9e/ef/4d71d4d69b8aeadf2e9443358f597876.jpg,Thời trang – may - thêu,Quỳnh Hương,Quyển sách hứa hẹn sẽ mang đến sự thú vị cho những bạn nữ khéo tay và yêu thích thời trang. Tự tạo một kiểu áo len xinh xắn...,41080.0,Công Ty TNHH Văn Hóa Việt Thư,2020-10-15 00:00:00,Bìa mềm,48.0,Nhà Xuất Bản Hồng Đức,19 x 26.5 cm,,
633,Có Phong Cách Riêng,https://salt.tikicdn.com/cache/280x280/ts/product/f1/b6/61/f0c13a4770c05b81f0bc8e0b7a3602ff.jpg,Thời trang – may - thêu,"“CÓ PHONG CÁCH RIÊNG” – Giản và mộc như chính con người tác giả Đặng Trầm!Nếu bạn nghĩ, thời trang là xa xỉ và sang chảnh, hẳn sẽ phải ngạc nhiên trước những bức hình OOTD mà Đặng Trầm đăng lên faceb...",127400.0,14 x 20.5 cm,256.0,Đặng Trầm,,,,,Có Phong Cách Riêng,https://salt.tikicdn.com/cache/280x280/ts/product/f1/b6/61/f0c13a4770c05b81f0bc8e0b7a3602ff.jpg,Thời trang – may - thêu,Đặng Trầm,"“CÓ PHONG CÁCH RIÊNG” – Giản và mộc như chính con người tác giả Đặng Trầm!Nếu bạn nghĩ, thời trang là xa xỉ và sang chảnh, hẳn sẽ phải ngạc nhiên trước những bức hình OOTD mà Đặng Trầm đăng lên faceb...",127400.0,Stylory,2019-06-01 00:00:00,Bìa mềm,256.0,,14 x 20.5 cm,,
